TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,BonusPoints_Num,PaymentType_Cat
1605,5/4/2025,1135,2004,403,3.0,3709,150,Cash
1606,5/4/2025,1192,2034,402,0.0,0,60,Credit
1607,5/4/2025,1158,2042,401,2.0,402.26,130,Cash
1608,5/4/2025,1013,2014,404,2.0,197.04,130,Debit
1609,5/4/2025,1119,2079,401,2.0,4562.59,190,Online
1610,5/4/2025,1093,2022,401,1.0,604.06,140,Cash
1611,5/4/2025,1035,2042,402,0.0,335.22,140,Online
1612,5/4/2025,1166,2061,402,1.0,179.93,180,Online
1613,5/4/2025,1082,2045,403,3.0,312.14,40,Credit
1614,5/4/2025,1070,2006,401,2.0,633.6,20,Credit
1615,5/4/2025,1088,2057,404,0.0,436.98,180,Credit
1616,5/4/2025,1120,2090,403,3.0,214.92,20,Online
1617,5/4/2025,1158,2047,401,1.0,904.45,80,Online
1618,5/4/2025,1117,2011,401,3.0,0,30,Online
1619,5/4/2025,1045,2036,401,0.0,217.98,170,Credit
1620,5/4/2025,1042,2035,401,1.0,809.99,180,Online
1621,5/4/2025,1127,2019,402,0.0,933.93,150,Debit
1622,5/4/2025,1075,2053,402,3.0,2440.6,160,Credit
1623,5/4/2025,1088,2053,404,0.0,610.15,120,Cash
1624,5/4/2025,1074,2024,401,0.0,248.54,130,Debit
1625,5/4/2025,1059,2066,403,3.0,2064.24,30,Credit
1626,5/4/2025,1148,2043,403,3.0,873.45,30,Debit
1627,5/4/2025,1151,2085,404,3.0,726.45,90,Cash
1628,5/4/2025,1077,2072,402,2.0,1008.72,90,Debit
1629,5/4/2025,1043,2033,402,3.0,836.25,50,Debit
1630,5/4/2025,1095,2036,401,1.0,392.36,150,Debit
1631,5/4/2025,1090,2036,404,1.0,588.55,170,Debit
1632,5/4/2025,1158,2020,403,1.0,676.49,150,Cash
1633,5/4/2025,1044,2090,402,1.0,0,130,Cash
1634,5/4/2025,1060,2014,401,2.0,591.12,150,Cash
1635,5/4/2025,1147,2016,404,2.0,516.83,120,Debit
1636,5/4/2025,1094,2023,402,0.0,1879.08,90,Cash
1637,5/4/2025,1170,2040,403,1.0,0,190,Cash
1638,5/4/2025,1095,2057,402,2.0,349.58,140,Credit
1639,5/4/2025,1031,2003,404,3.0,0,180,Credit
1640,5/4/2025,1196,2018,404,2.0,433.81,130,Debit
1641,5/4/2025,1039,2000,403,2.0,775.45,180,Online
1642,5/4/2025,1121,2037,402,3.0,1080.42,50,Credit
1643,5/4/2025,1086,2088,401,3.0,2837.4,80,Online
1644,5/4/2025,1010,2017,401,2.0,1112.88,30,Debit
1645,5/4/2025,1006,2051,402,3.0,351.96,70,Credit
1646,5/4/2025,1091,2011,403,0.0,819.48,30,Debit
1647,5/4/2025,1155,2082,402,1.0,959.76,160,Online
1648,5/4/2025,1005,2098,403,1.0,817.07,60,Debit
1649,5/4/2025,1005,2010,404,0.0,233.52,30,Debit
1650,5/4/2025,1131,2050,402,3.0,747.12,0,Credit
1651,5/4/2025,1081,2077,401,2.0,1797.86,150,Credit
1652,5/4/2025,1101,2018,404,2.0,867.62,140,Credit
1653,5/4/2025,1098,2047,401,2.0,1071.94,90,Credit
1654,5/4/2025,1088,2044,403,3.0,830.32,10,Online
1655,5/4/2025,1143,2011,402,3.0,1229.22,40,Online
1656,5/4/2025,1189,2053,404,2.0,1464.36,150,Cash
1657,5/4/2025,1041,2093,404,3.0,2267.82,60,Debit
1658,5/4/2025,1035,2075,401,1.0,1405.15,160,Credit
1659,5/4/2025,1053,2038,404,2.0,2964.83,150,Debit
1660,5/4/2025,1016,2075,404,0.0,3122.56,90,Debit
1661,5/4/2025,1001,2052,403,3.0,731.26,100,Debit
1662,5/4/2025,1044,2071,404,1.0,553.64,30,Debit
1663,5/4/2025,1051,2023,404,2.0,0,80,Credit
1664,5/4/2025,1141,2062,401,2.0,1486.46,50,Debit
1665,5/4/2025,1149,2038,404,3.0,926.51,150,Debit
1666,5/4/2025,1057,2003,401,1.0,2079.97,170,Online
1667,5/4/2025,1067,2038,404,0.0,926.51,160,Credit
1668,5/4/2025,1167,2085,403,3.0,242.15,0,Credit
1669,5/4/2025,1045,2062,402,0.0,1858.08,10,Online
1670,5/4/2025,1030,2097,403,3.0,3368.4,170,Credit
1671,5/4/2025,1017,2076,403,3.0,0,110,Credit
1672,5/4/2025,1144,2055,403,3.0,161.82,100,Online
1673,5/4/2025,1177,2015,403,0.0,674.97,60,Credit
1674,5/4/2025,1066,2020,401,1.0,1014.74,110,Credit
1675,5/4/2025,1081,2059,402,2.0,409.64,30,Credit
1676,5/4/2025,1041,2006,403,2.0,475.2,0,Credit
1677,5/4/2025,1107,2081,403,0.0,3731.1,50,Cash
1678,5/4/2025,1074,2037,401,1.0,0,130,Debit
1679,5/4/2025,1196,2080,402,0.0,832.26,30,Credit
1680,5/4/2025,1153,2096,402,2.0,1075.49,80,Debit
1681,5/4/2025,1080,2087,403,2.0,127.46,190,Online
1682,5/4/2025,1175,2089,403,0.0,2067.6,40,Credit
1683,5/4/2025,1136,2074,403,1.0,593.55,110,Credit
1684,5/4/2025,1003,2017,403,2.0,1112.88,110,Cash
1685,5/4/2025,1199,2062,404,2.0,990.98,90,Credit
1686,5/4/2025,1041,2013,402,1.0,1683.65,180,Cash
1687,5/4/2025,1128,2028,402,0.0,0,170,Online
1688,5/4/2025,1106,2058,401,0.0,1333.5,120,Debit
1689,5/4/2025,1033,2002,404,2.0,1385.6,110,Online
1690,5/4/2025,1079,2088,403,1.0,2553.66,60,Credit
1691,5/4/2025,1113,2076,403,1.0,0,0,Online
1692,5/4/2025,1181,2038,401,0.0,2779.53,90,Cash
1693,5/4/2025,1056,2016,402,1.0,872.15,80,Cash
1694,5/4/2025,1078,2016,402,1.0,872.15,80,Debit
1695,5/4/2025,1020,2054,401,0.0,1801.02,80,Credit
1696,5/4/2025,1004,2099,404,3.0,0,130,Online
1697,5/4/2025,1010,2025,401,0.0,559.24,130,Credit
1698,5/4/2025,1168,2065,401,3.0,1411.02,70,Credit
1699,5/4/2025,1030,2032,401,0.0,945.6,90,Credit
1700,5/4/2025,1077,2085,401,0.0,0,10,Cash
1701,5/4/2025,1005,2015,402,1.0,0,30,Cash
1702,5/4/2025,1047,2085,403,0.0,242.15,0,Online
1703,5/4/2025,1023,2018,403,2.0,0,90,Credit
1704,5/4/2025,1090,2020,402,0.0,751.66,70,Cash
1705,5/4/2025,1025,2074,401,1.0,593.55,30,Credit
1706,5/4/2025,1183,2024,403,1.0,335.53,100,Debit
1707,5/4/2025,1193,2068,401,0.0,820.24,30,Online
1708,5/4/2025,1054,2064,404,2.0,235.23,180,Cash
1709,5/4/2025,1178,2075,402,3.0,5464.48,100,Online
1710,5/4/2025,1172,2013,402,2.0,2244.86,190,Cash
1711,5/4/2025,1097,2054,402,1.0,810.46,0,Debit
1712,5/4/2025,1104,2014,403,0.0,246.3,130,Cash
1713,5/4/2025,1119,2014,402,3.0,1231.5,100,Online
1714,5/4/2025,1195,2046,403,0.0,100.29,10,Online
1715,5/4/2025,1021,2041,404,0.0,0,180,Debit
1716,5/4/2025,1098,2036,404,2.0,0,110,Credit
1717,5/4/2025,1175,2056,402,3.0,2098.88,90,Debit
1718,5/4/2025,1074,2054,402,0.0,2701.53,160,Credit
1719,5/4/2025,1121,2086,403,1.0,3218.76,70,Cash
1720,5/4/2025,1003,2086,404,0.0,1788.2,40,Debit
1721,5/4/2025,1101,2056,401,0.0,524.72,50,Online
1722,5/4/2025,1036,2050,404,0.0,747.12,50,Credit
1723,5/4/2025,1189,2021,401,2.0,1336.66,0,Online
1724,5/4/2025,1050,2043,402,3.0,873.45,60,Online
1725,5/4/2025,1031,2029,404,3.0,40.53,180,Credit
1726,5/4/2025,1071,2097,403,3.0,2526.3,180,Cash
1727,5/4/2025,1091,2060,404,3.0,1225.14,140,Online
1728,5/4/2025,1130,2035,402,3.0,899.99,190,Cash
1729,5/4/2025,1027,2015,403,3.0,0,130,Credit
1730,5/4/2025,1127,2029,402,0.0,40.53,0,Online
1731,5/4/2025,1025,2094,401,0.0,1973.4,160,Credit
1732,5/4/2025,1127,2086,401,1.0,4828.14,80,Debit
1733,5/4/2025,1097,2077,403,1.0,2022.59,10,Debit
1734,5/4/2025,1077,2079,401,0.0,1901.08,70,Cash
1735,5/4/2025,1169,2096,404,3.0,672.18,140,Online
1736,5/4/2025,1051,2037,404,3.0,1800.7,10,Online
1737,5/4/2025,1129,2033,403,0.0,1672.5,50,Online
1738,5/4/2025,1195,2004,404,0.0,2781.75,0,Credit
1739,5/4/2025,1098,2057,403,3.0,1310.94,60,Credit
1740,5/4/2025,1113,2058,401,0.0,2000.25,0,Debit
1741,5/4/2025,1045,2071,403,1.0,0,30,Debit
1742,5/4/2025,1125,2055,402,2.0,86.3,110,Online
1743,5/4/2025,1183,2049,404,0.0,1879.68,150,Credit
1744,5/4/2025,1145,2086,404,3.0,2682.3,80,Online
1745,5/4/2025,1121,2071,402,0.0,1845.48,70,Debit
1746,5/4/2025,1100,2033,404,3.0,2508.75,60,Debit
1747,5/4/2025,1157,2086,403,2.0,1430.56,80,Cash
1748,5/4/2025,1082,2007,401,0.0,1750.17,150,Credit
1749,5/4/2025,1032,2046,403,0.0,167.15,130,Online
1750,5/4/2025,1195,2080,403,3.0,3329.04,30,Debit
1751,5/4/2025,1024,2054,403,2.0,0,160,Credit
1752,5/4/2025,1105,2044,401,1.0,373.64,50,Credit
1753,5/4/2025,1063,2030,403,0.0,509.91,90,Online
1754,5/4/2025,1176,2008,403,0.0,133.18,170,Cash
1755,5/4/2025,1086,2021,401,2.0,2004.98,70,Credit
1756,5/4/2025,1009,2058,404,3.0,2000.25,160,Online
1757,5/4/2025,1068,2002,404,0.0,0,180,Credit
1758,5/4/2025,1081,2048,404,2.0,572.21,140,Cash
1759,5/4/2025,1146,2012,404,0.0,623.19,140,Debit
1760,5/4/2025,1176,2086,402,2.0,1430.56,10,Credit
1761,5/4/2025,1127,2064,403,1.0,529.27,140,Online
1762,5/4/2025,1157,2038,403,3.0,4632.55,130,Debit
1763,5/4/2025,1051,2063,401,1.0,0,120,Credit
1764,5/4/2025,1073,2033,401,2.0,1338,100,Online
1765,5/4/2025,1146,2051,402,0.0,0,160,Credit
1766,5/4/2025,1183,2074,401,2.0,0,160,Debit
1767,5/4/2025,1069,2008,404,3.0,66.59,140,Cash
1768,5/4/2025,1053,2044,401,2.0,332.13,190,Online
1769,5/4/2025,1129,2038,404,2.0,0,0,Cash
1770,5/4/2025,1051,2053,404,2.0,488.12,50,Online
1771,5/4/2025,1159,2065,404,1.0,1693.22,50,Online
1772,5/4/2025,1004,2080,402,3.0,3329.04,80,Credit
1773,5/4/2025,1054,2084,404,2.0,901.92,20,Cash
1774,5/4/2025,1163,2068,404,0.0,1640.48,180,Debit
1775,5/4/2025,1133,2025,403,3.0,838.86,70,Debit
1776,5/4/2025,1037,2030,402,2.0,271.95,60,Debit
1777,5/4/2025,1111,2052,403,0.0,731.26,20,Credit
1778,5/4/2025,1162,2026,404,2.0,169.25,160,Online
1779,5/4/2025,1073,2082,402,2.0,213.28,60,Debit
1780,5/4/2025,1175,2076,402,3.0,806.07,190,Online
1781,5/4/2025,1061,2014,402,1.0,665.01,120,Online
1782,5/4/2025,1007,2031,403,3.0,1695.9,40,Online
1783,5/4/2025,1124,2071,404,3.0,1845.48,190,Credit
1784,5/4/2025,1165,2004,402,1.0,1669.05,90,Credit
1785,5/4/2025,1069,2017,401,2.0,0,140,Online
1786,5/4/2025,1071,2084,402,0.0,281.85,40,Cash
1787,5/4/2025,1184,2062,401,0.0,2477.44,100,Cash
1788,5/4/2025,1021,2040,403,0.0,69.08,40,Cash
1789,5/4/2025,1104,2046,401,3.0,167.15,100,Debit
1790,5/4/2025,1185,2017,402,0.0,1854.8,150,Online
1791,5/4/2025,1146,2094,401,2.0,789.36,40,Online
1792,5/4/2025,1127,2011,402,0.0,409.74,100,Debit
1793,5/4/2025,1197,2040,403,3.0,138.16,120,Credit
1794,5/4/2025,1191,2095,402,3.0,1963.16,20,Cash
1795,5/4/2025,1055,2018,401,1.0,488.03,140,Online
1796,5/4/2025,1054,2035,404,3.0,899.99,190,Credit
1797,5/4/2025,1065,2075,401,3.0,3903.2,10,Online
1798,5/4/2025,1136,2047,401,2.0,267.98,180,Online
1799,5/4/2025,1139,2054,404,1.0,3241.84,60,Debit
1800,5/4/2025,1071,2018,403,3.0,0,170,Credit
1801,5/4/2025,1183,2047,403,0.0,1004.94,160,Cash
1802,5/4/2025,1165,2077,401,0.0,1685.49,0,Debit
1803,5/4/2025,1176,2085,402,2.0,581.16,60,Debit
1804,5/4/2025,1141,2049,403,2.0,1503.74,160,Debit
1805,5/4/2025,1175,2015,402,3.0,674.97,20,Online
1806,5/4/2025,1099,2001,404,2.0,0,100,Credit
1807,5/4/2025,1077,2011,402,2.0,655.58,140,Credit
1808,5/4/2025,1053,2020,404,2.0,601.33,120,Online
1809,5/4/2025,1196,2082,404,0.0,533.2,100,Credit
1810,5/4/2025,1070,2010,404,3.0,311.36,30,Debit
1811,5/4/2025,1188,2052,403,3.0,2925.04,160,Cash
1812,5/4/2025,1025,2020,403,0.0,375.83,10,Credit
1813,5/4/2025,1090,2053,403,3.0,1830.45,80,Debit
1814,5/4/2025,1177,2003,401,1.0,346.66,160,Credit
1815,5/4/2025,1161,2056,402,0.0,1049.44,50,Online
1816,5/4/2025,1102,2025,403,2.0,0,40,Debit
1817,5/4/2025,1147,2010,401,1.0,70.06,30,Debit
1818,5/4/2025,1063,2066,402,3.0,516.06,120,Debit
1819,5/4/2025,1081,2057,404,1.0,786.56,130,Online
1820,5/4/2025,1066,2022,403,2.0,536.94,30,Debit
1821,5/4/2025,1050,2010,404,2.0,62.27,60,Cash
1822,5/4/2025,1046,2050,404,1.0,336.2,190,Debit
1823,5/4/2025,1005,2002,402,0.0,3464,70,Credit
1824,5/4/2025,1118,2025,403,1.0,0,190,Debit
1825,5/4/2025,1012,2051,404,2.0,93.86,90,Cash
1826,5/4/2025,1038,2011,403,1.0,1475.06,100,Debit
1827,5/4/2025,1145,2015,401,3.0,2024.91,40,Debit
1828,5/4/2025,1197,2058,404,0.0,666.75,0,Debit
1829,5/4/2025,1057,2091,402,1.0,815.21,170,Online
1830,5/4/2025,1005,2034,403,3.0,544.68,160,Credit
1831,5/4/2025,1097,2016,404,1.0,290.72,190,Credit
1832,5/4/2025,1153,2027,403,1.0,698.25,170,Credit
1833,5/4/2025,1107,2023,404,1.0,2536.76,130,Online
1834,5/4/2025,1007,2037,403,1.0,648.25,20,Online
1835,5/4/2025,1158,2057,402,2.0,699.17,20,Cash
1836,5/4/2025,1149,2087,404,0.0,637.28,110,Credit
1837,5/4/2025,1002,2060,402,2.0,326.7,30,Debit
1838,5/4/2025,1177,2050,402,3.0,186.78,140,Credit
1839,5/4/2025,1181,2054,403,0.0,1801.02,20,Credit
1840,5/4/2025,1024,2071,401,0.0,615.16,150,Online
1841,5/4/2025,1085,2030,404,2.0,407.93,180,Credit
1842,5/4/2025,1155,2085,401,0.0,726.45,50,Cash
1843,5/4/2025,1064,2064,404,2.0,940.93,70,Cash
1844,5/4/2025,1101,2085,403,1.0,217.94,10,Credit
1845,5/4/2025,1143,2005,402,2.0,343.02,20,Online
1846,5/4/2025,1043,2064,404,2.0,235.23,0,Credit
1847,5/4/2025,1119,2016,401,2.0,258.42,30,Cash
1848,5/4/2025,1181,2067,404,1.0,523.71,90,Debit
1849,5/4/2025,1066,2014,403,0.0,0,180,Credit
1850,5/4/2025,1032,2063,403,2.0,441.97,30,Cash
1851,5/4/2025,1110,2036,403,2.0,348.77,180,Cash
1852,5/4/2025,1132,2040,404,1.0,124.34,130,Credit
1853,5/4/2025,1080,2094,404,1.0,0,160,Online
1854,5/4/2025,1142,2084,404,0.0,0,90,Cash
1855,5/4/2025,1048,2019,401,1.0,840.54,70,Cash
1856,5/4/2025,1046,2004,404,2.0,741.8,20,Cash
1857,5/4/2025,1041,2090,404,3.0,358.2,40,Debit
1858,5/4/2025,1029,2063,401,3.0,1657.38,90,Credit
1859,5/4/2025,1091,2090,404,3.0,214.92,10,Debit
1860,5/4/2025,1126,2014,402,0.0,492.6,150,Online
1861,5/4/2025,1089,2011,402,2.0,1638.96,0,Cash
1862,5/4/2025,1046,2021,403,1.0,2255.61,70,Credit
1863,5/4/2025,1149,2000,402,3.0,4846.55,0,Online
1864,5/4/2025,1019,2031,404,0.0,1695.9,90,Cash
1865,5/4/2025,1084,2003,403,0.0,0,120,Cash
1866,5/4/2025,1100,2047,401,2.0,803.95,30,Cash
1867,5/4/2025,1039,2003,401,3.0,1155.54,100,Credit
1868,5/4/2025,1181,2084,404,3.0,1127.4,180,Debit
1869,5/4/2025,1160,2034,401,2.0,326.81,180,Cash
1870,5/4/2025,1011,2083,404,2.0,614.53,50,Cash
1871,5/4/2025,1187,2093,402,1.0,680.35,30,Cash
1872,5/4/2025,1012,2082,403,2.0,853.12,110,Credit
1873,5/4/2025,1014,2095,401,3.0,0,40,Debit
1874,5/4/2025,1023,2051,403,1.0,211.18,190,Credit
1875,5/4/2025,1061,2098,404,0.0,2723.58,100,Debit
1876,5/4/2025,1005,2026,402,3.0,211.56,90,Credit
1877,5/4/2025,1199,2051,403,1.0,0,40,Online
1878,5/4/2025,1030,2038,404,3.0,3706.04,0,Credit
1879,5/4/2025,1188,2039,402,2.0,1562.3,70,Debit
1880,5/4/2025,1170,2012,403,1.0,560.87,30,Cash
1881,5/4/2025,1125,2057,404,3.0,1310.94,140,Cash
1882,5/4/2025,1068,2072,404,0.0,420.3,70,Debit
1883,5/4/2025,1193,2054,403,1.0,0,150,Cash
1884,5/4/2025,1111,2080,404,0.0,1664.52,0,Debit
1885,5/4/2025,1010,2065,403,3.0,0,140,Cash
1886,5/4/2025,1173,2028,402,3.0,2551.76,80,Credit
1887,5/4/2025,1134,2080,401,2.0,1331.62,170,Cash
1888,5/4/2025,1119,2055,401,3.0,269.7,40,Credit
1889,5/4/2025,1076,2019,402,2.0,747.14,80,Online
1890,5/4/2025,1063,2066,404,2.0,0,190,Credit
1891,5/4/2025,1145,2006,401,0.0,0,140,Online
1892,5/4/2025,1131,2013,404,3.0,4676.8,40,Debit
1893,5/4/2025,1024,2059,403,2.0,0,150,Cash
1894,5/4/2025,1065,2074,401,0.0,3297.5,150,Online
1895,5/4/2025,1029,2094,404,1.0,0,90,Credit
1896,5/4/2025,1046,2050,401,0.0,560.34,130,Cash
1897,5/4/2025,1106,2090,403,2.0,114.62,160,Credit
1898,5/4/2025,1150,2092,404,3.0,482.21,160,Credit
1899,5/4/2025,1159,2033,403,1.0,752.62,50,Debit
1900,5/4/2025,1054,2023,401,2.0,751.63,130,Cash
1901,5/4/2025,1172,2013,404,0.0,1870.72,50,Debit
1902,5/4/2025,1001,2050,401,0.0,560.34,150,Debit
1903,5/4/2025,1043,2083,404,3.0,2304.48,40,Cash
1904,5/4/2025,1177,2051,404,2.0,281.57,170,Credit
1905,5/4/2025,1158,2078,403,3.0,568.04,140,Debit
1906,5/4/2025,1077,2011,402,1.0,368.77,100,Debit
1907,5/4/2025,1003,2024,401,0.0,248.54,100,Cash
1908,5/4/2025,1178,2024,401,1.0,223.69,50,Cash
1909,5/4/2025,1123,2083,402,1.0,1382.69,50,Debit
1910,5/4/2025,1111,2080,402,0.0,3329.04,180,Debit
1911,5/4/2025,1077,2098,404,1.0,817.07,140,Online
1912,5/4/2025,1121,2054,401,0.0,0,0,Credit
1913,5/4/2025,1042,2019,404,3.0,933.93,70,Debit
1914,5/4/2025,1120,2002,404,1.0,1558.8,10,Debit
1915,5/4/2025,1051,2037,404,0.0,0,100,Online
1916,5/4/2025,1085,2001,401,3.0,412.35,100,Credit
1917,5/4/2025,1106,2063,403,0.0,0,130,Credit
1918,5/4/2025,1124,2051,404,3.0,351.96,60,Debit
1919,5/4/2025,1059,2091,401,0.0,1811.58,100,Credit
1920,5/4/2025,1108,2073,403,0.0,1498.29,30,Debit
1921,5/4/2025,1068,2082,404,3.0,0,90,Debit
1922,5/4/2025,1029,2063,403,3.0,3314.76,190,Debit
1923,5/4/2025,1178,2055,401,1.0,242.73,80,Cash
1924,5/4/2025,1073,2092,402,3.0,482.21,100,Cash
1925,5/4/2025,1088,2056,402,1.0,1888.99,180,Cash
1926,5/4/2025,1150,2087,403,3.0,477.96,150,Credit
1927,5/4/2025,1033,2037,404,3.0,1440.56,90,Cash
1928,5/4/2025,1172,2083,403,3.0,2304.48,10,Credit
1929,5/4/2025,1041,2079,402,2.0,2281.3,40,Credit
1930,5/4/2025,1176,2095,401,3.0,1472.37,120,Online
1931,5/4/2025,1033,2022,402,1.0,1208.12,0,Cash
1932,5/4/2025,1155,2062,401,3.0,1858.08,70,Debit
1933,5/4/2025,1126,2038,402,1.0,1667.72,20,Online
1934,5/4/2025,1142,2006,401,2.0,0,120,Cash
1935,5/4/2025,1066,2045,402,1.0,1123.7,40,Credit
1936,5/4/2025,1128,2004,401,2.0,2967.2,90,Debit
1937,5/4/2025,1110,2014,402,0.0,246.3,70,Online
1938,5/4/2025,1143,2028,404,2.0,1531.06,90,Cash
1939,5/4/2025,1087,2045,401,2.0,0,50,Credit
1940,5/4/2025,1038,2088,401,0.0,1418.7,160,Online
1941,5/4/2025,1112,2058,401,0.0,0,110,Credit
1942,5/4/2025,1005,2078,401,0.0,426.03,10,Online
1943,5/4/2025,1129,2013,402,0.0,1870.72,150,Cash
1944,5/4/2025,1052,2046,402,2.0,26.74,30,Debit
1945,5/4/2025,1181,2056,404,0.0,0,90,Credit
1946,5/4/2025,1039,2082,403,2.0,0,150,Online
1947,5/4/2025,1035,2015,402,3.0,3374.85,90,Debit
1948,5/4/2025,1106,2098,401,1.0,1634.15,170,Debit
1949,5/4/2025,1121,2043,403,1.0,1572.21,10,Credit
1950,5/4/2025,1021,2034,403,3.0,544.68,150,Online
1951,5/4/2025,1092,2080,402,1.0,3745.17,90,Debit
1952,5/4/2025,1192,2096,404,1.0,1814.89,100,Online
1953,5/4/2025,1035,2054,404,3.0,0,10,Debit
1954,5/4/2025,1117,2066,403,0.0,0,70,Debit
1955,5/4/2025,1113,2018,401,0.0,1084.52,30,Debit
1956,5/4/2025,1021,2043,403,3.0,2620.35,150,Online
1957,5/4/2025,1197,2021,404,0.0,1670.82,130,Debit
1958,5/4/2025,1100,2097,401,1.0,2273.67,90,Online
1959,5/4/2025,1147,2007,403,3.0,0,110,Credit
1960,5/4/2025,1102,2087,403,2.0,0,40,Debit
1961,5/4/2025,1088,2001,403,1.0,1113.34,160,Credit
1962,5/4/2025,1179,2051,404,1.0,211.18,10,Online
1963,5/4/2025,1139,2079,404,2.0,2281.3,100,Debit
1964,5/4/2025,1005,2083,404,1.0,691.34,180,Online
1965,5/4/2025,1077,2010,401,2.0,186.82,140,Debit
1966,5/4/2025,1099,2092,402,2.0,1157.3,100,Online
1967,5/4/2025,1054,2011,403,2.0,327.79,150,Cash
1968,5/4/2025,1193,2081,402,0.0,2238.66,0,Credit
1969,5/4/2025,1007,2069,403,1.0,836.6,170,Cash
1970,5/4/2025,1198,2038,404,0.0,1853.02,30,Credit
1971,5/4/2025,1187,2007,403,2.0,466.71,0,Online
1972,5/4/2025,1160,2064,403,0.0,1176.16,70,Credit
1973,5/4/2025,1012,2096,401,3.0,672.18,70,Online
1974,5/4/2025,1076,2073,401,3.0,499.43,130,Debit
1975,5/4/2025,1086,2030,402,2.0,407.93,50,Cash
1976,5/4/2025,1076,2036,402,3.0,217.98,70,Cash
1977,5/4/2025,1133,2094,402,0.0,1973.4,160,Cash
1978,5/4/2025,1083,2066,402,2.0,1238.54,0,Debit
1979,5/4/2025,1116,2012,402,3.0,0,130,Credit
1980,5/4/2025,1105,2010,401,0.0,155.68,170,Cash
1981,5/4/2025,1108,2016,404,1.0,872.15,20,Online
1982,5/4/2025,1114,2009,403,3.0,198.93,10,Credit
1983,5/4/2025,1150,2071,404,2.0,492.13,80,Cash
1984,5/4/2025,1149,2063,404,3.0,2762.3,160,Credit
1985,5/4/2025,1176,2062,404,1.0,557.42,0,Cash
1986,5/4/2025,1036,2064,402,3.0,294.04,60,Cash
1987,5/4/2025,1182,2058,402,0.0,0,140,Credit
1988,5/4/2025,1177,2027,404,3.0,1034.44,160,Debit
1989,5/4/2025,1008,2095,402,2.0,0,80,Credit
1990,5/4/2025,1030,2077,404,0.0,1123.66,30,Debit
1991,5/4/2025,1030,2047,403,0.0,334.98,120,Online
1992,5/4/2025,1133,2019,401,2.0,747.14,130,Cash
1993,5/4/2025,1078,2047,403,2.0,535.97,40,Cash
1994,5/4/2025,1124,2003,402,1.0,1386.65,190,Cash
1995,5/4/2025,1005,2075,404,0.0,3122.56,160,Credit
1996,5/4/2025,1078,2036,402,1.0,588.55,100,Debit
1997,5/4/2025,1189,2062,401,0.0,2477.44,140,Credit
1998,5/4/2025,1140,2044,401,0.0,207.58,20,Cash
1999,5/4/2025,1106,2061,403,3.0,599.76,170,Cash
2000,5/4/2025,1086,2048,404,1.0,321.87,150,Cash
6,5/4/2025,1089,2028,401,0.0,1275.88,90,Credit
